viewDate,areaMunKm,areaUcKm,uc,uf,municipio,geocod,className
11/10/2024,0.08,0,,PA,Anapu,1500859,DESMATAMENTO_CR
14/10/2024,0.1,0,,PA,Tailandia,1507953,DESMATAMENTO_CR
14/10/2024,0.06,0,,PA,Tailandia,1507953,DESMATAMENTO_CR
10/10/2024,0.09,0,,AM,Labrea,1302405,DESMATAMENTO_CR
30/08/2024,0.09,0.09,ESTAÇÃO ECOLÓGICA DA TERRA DO MEIO,PA,Altamira,1500602,DESMATAMENTO_CR
07/08/2024,0.13,0,,PA,Brasil Novo,1501725,DESMATAMENTO_CR
15/01/2025,0.15,0,,AM,Guajara,1301654,DESMATAMENTO_CR
07/08/2024,0.19,0,,PA,Brasil Novo,1501725,DESMATAMENTO_CR
07/08/2024,0.13,0,,PA,Altamira,1500602,DESMATAMENTO_CR
22/10/2024,0.07,0,,MT,Peixoto de Azevedo,5106422,DESMATAMENTO_CR
07/08/2024,0.08,0,,PA,Altamira,1500602,DESMATAMENTO_CR
07/08/2024,0.07,0,,PA,Altamira,1500602,DESMATAMENTO_CR
07/08/2024,0.09,0,,PA,Altamira,1500602,DESMATAMENTO_CR
06/09/2024,0.07,0.07,PARQUE NACIONAL DO JAMANXIM,PA,Itaituba,1503606,DESMATAMENTO_CR
30/08/2024,0.1,0.1,ESTAÇÃO ECOLÓGICA DA TERRA DO MEIO,PA,Altamira,1500602,DESMATAMENTO_CR
07/08/2024,0.08,0,,PA,Sao Felix do Xingu,1507300,DESMATAMENTO_CR
07/08/2024,0.08,0,,PA,Sao Felix do Xingu,1507300,DESMATAMENTO_CR
07/08/2024,0.12,0,,PA,Sao Felix do Xingu,1507300,DESMATAMENTO_CR
11/10/2024,0.07,0,,PA,Senador Jose Porfirio,1507805,DESMATAMENTO_CR
07/08/2024,0.09,0,,PA,Senador Jose Porfirio,1507805,DESMATAMENTO_CR
14/10/2024,0.2,0,,PA,Tailandia,1507953,DESMATAMENTO_CR
07/08/2024,0.11,0,,PA,Senador Jose Porfirio,1507805,DESMATAMENTO_CR
07/08/2024,0.31,0,,PA,Placas,1505650,DESMATAMENTO_CR
03/11/2024,0.66,0,,PA,Ipixuna do Para,1503457,DESMATAMENTO_CR
07/08/2024,0.08,0,,PA,Uruara,1508159,DESMATAMENTO_CR
07/08/2024,4.25,0,,PA,Sao Felix do Xingu,1507300,DESMATAMENTO_CR
07/08/2024,3.56,0,,PA,Altamira,1500602,DESMATAMENTO_CR
07/08/2024,0.21,0,,PA,Altamira,1500602,DESMATAMENTO_CR
07/08/2024,0.07,0,,PA,Ruropolis,1506195,DESMATAMENTO_CR
03/11/2024,0.07,0,,PA,Dom Eliseu,1502939,DESMATAMENTO_CR
07/08/2024,0.13,0,,PA,Ruropolis,1506195,DESMATAMENTO_CR
28/08/2024,0.17,0.17,FLORESTA NACIONAL DE ITAITUBA II,PA,Trairao,1508050,DESMATAMENTO_CR
07/08/2024,0.11,0,,PA,Ruropolis,1506195,DESMATAMENTO_CR
06/09/2024,0.08,0.08,PARQUE NACIONAL DO JAMANXIM,PA,Itaituba,1503606,DESMATAMENTO_CR
07/08/2024,0.26,0,,PA,Ruropolis,1506195,DESMATAMENTO_CR
07/08/2024,0.07,0,,PA,Sao Felix do Xingu,1507300,DESMATAMENTO_CR
07/08/2024,0.09,0,,PA,Medicilandia,1504455,DESMATAMENTO_CR
03/11/2024,0.14,0,,MA,Açailandia,2100055,DESMATAMENTO_CR
06/09/2024,0.08,0.08,PARQUE NACIONAL DO JAMANXIM,PA,Itaituba,1503606,DESMATAMENTO_CR
07/08/2024,0.12,0,,PA,Medicilandia,1504455,DESMATAMENTO_CR
30/08/2024,0.07,0.07,ESTAÇÃO ECOLÓGICA DA TERRA DO MEIO,PA,Altamira,1500602,DESMATAMENTO_CR
14/10/2024,0.07,0,,PA,Acara,1500206,DESMATAMENTO_CR
03/11/2024,0.21,0,,MT,Sinop,5107909,DESMATAMENTO_CR
07/08/2024,0.07,0,,PA,Ruropolis,1506195,DESMATAMENTO_CR
07/08/2024,0.14,0,,PA,Placas,1505650,DESMATAMENTO_CR
07/08/2024,0.07,0,,PA,Ruropolis,1506195,DESMATAMENTO_CR
07/08/2024,0.24,0,,PA,Ruropolis,1506195,DESMATAMENTO_CR
03/11/2024,0.51,0,,MT,Sinop,5107909,DESMATAMENTO_CR
07/08/2024,0.07,0,,PA,Ruropolis,1506195,DESMATAMENTO_CR
07/08/2024,0.15,0,,PA,Placas,1505650,DESMATAMENTO_CR
07/08/2024,0.29,0,,PA,Itaituba,1503606,DESMATAMENTO_CR
03/11/2024,0.55,0,,PA,Sao Felix do Xingu,1507300,DESMATAMENTO_CR
07/08/2024,0.15,0,,PA,Trairao,1508050,DESMATAMENTO_CR
07/08/2024,0.08,0,,PA,Aveiro,1501006,DESMATAMENTO_CR
07/08/2024,0.12,0,,PA,Aveiro,1501006,DESMATAMENTO_CR
07/08/2024,0.14,0,,PA,Aveiro,1501006,DESMATAMENTO_CR
07/08/2024,0.21,0,,PA,Trairao,1508050,DESMATAMENTO_CR
07/08/2024,0.3,0,,PA,Trairao,1508050,DESMATAMENTO_CR
14/10/2024,0.22,0,,PA,Garrafao do Norte,1503077,DESMATAMENTO_CR
07/08/2024,0.09,0,,PA,Itaituba,1503606,DESMATAMENTO_CR
14/10/2024,0.17,0,,PA,Garrafao do Norte,1503077,DESMATAMENTO_CR
07/08/2024,0.13,0.13,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,DESMATAMENTO_CR
14/10/2024,0.14,0,,PA,Tailandia,1507953,DESMATAMENTO_CR
07/08/2024,0.11,0,,PA,Itaituba,1503606,DESMATAMENTO_CR
22/10/2024,0.11,0,,MT,Guaranta do Norte,5104104,DESMATAMENTO_CR
07/08/2024,0.2,0,,PA,Itaituba,1503606,DESMATAMENTO_CR
07/08/2024,0.15,0,,PA,Itaituba,1503606,DESMATAMENTO_CR
14/10/2024,0.09,0,,PA,Tailandia,1507953,DESMATAMENTO_CR
07/08/2024,0.08,0,,PA,Trairao,1508050,DESMATAMENTO_CR
07/08/2024,0.12,0,,PA,Trairao,1508050,DESMATAMENTO_CR
07/08/2024,0.11,0,,PA,Aveiro,1501006,DESMATAMENTO_CR
07/08/2024,0.08,0,,PA,Jacareacanga,1503754,DESMATAMENTO_CR
14/10/2024,0.2,0,,PA,Tailandia,1507953,DESMATAMENTO_CR
07/08/2024,0.13,0,,MT,Marcelandia,5105580,DESMATAMENTO_CR
07/08/2024,0.16,0,,MT,Novo Mundo,5106265,DESMATAMENTO_CR
07/08/2024,0.07,0,,MT,Nova Ubirata,5106240,DESMATAMENTO_CR
07/08/2024,0.06,0,,MT,Itauba,5104559,DESMATAMENTO_CR
07/08/2024,0.11,0,,MT,Feliz Natal,5103700,DESMATAMENTO_CR
22/10/2024,0.09,0,,MT,Guaranta do Norte,5104104,DESMATAMENTO_CR
07/08/2024,0.22,0,,MT,Nova Canaa do Norte,5106216,DESMATAMENTO_CR
07/08/2024,0.44,0,,MT,Nova Canaa do Norte,5106216,DESMATAMENTO_CR
07/08/2024,0.5,0,,MT,Tabapora,5107941,DESMATAMENTO_CR
07/08/2024,0.88,0,,MT,Tabapora,5107941,DESMATAMENTO_CR
07/08/2024,0.01,0,,MT,Porto dos Gauchos,5106802,DESMATAMENTO_CR
07/08/2024,1.76,0,,MT,Tabapora,5107941,DESMATAMENTO_CR
02/11/2024,0.16,0,,RR,Amajari,1400027,DESMATAMENTO_CR
07/08/2024,1.96,0,,MT,Nova Monte Verde,5108956,DESMATAMENTO_CR
03/11/2024,0.08,0,,PA,Santa Maria das Barreiras,1506583,DESMATAMENTO_CR
03/11/2024,0.09,0,,PA,Santana do Araguaia,1506708,DESMATAMENTO_CR
28/08/2024,0.09,0.09,RESERVA BIOLÓGICA NASCENTES DA SERRA DO CACHIMBO,PA,Altamira,1500602,DESMATAMENTO_CR
03/11/2024,0.44,0,,PA,Novo Repartimento,1505064,DESMATAMENTO_CR
06/09/2024,0.06,0.06,PARQUE NACIONAL DO JAMANXIM,PA,Itaituba,1503606,DESMATAMENTO_CR
03/11/2024,0.19,0,,PA,Novo Repartimento,1505064,DESMATAMENTO_CR
03/11/2024,0.12,0,,PA,Anapu,1500859,DESMATAMENTO_CR
07/08/2024,0.13,0,,MT,Juina,5105150,DESMATAMENTO_CR
28/08/2024,0.41,0.41,ÁREA DE PROTEÇÃO AMBIENTAL DO TAPAJÓS,PA,Itaituba,1503606,DESMATAMENTO_CR
06/08/2024,0.1,0.1,FLORESTA NACIONAL DE TEFÉ,AM,Alvaraes,1300029,DESMATAMENTO_CR
06/08/2024,0.07,0,,AM,Uarini,1304260,DESMATAMENTO_CR
06/08/2024,0.08,0,,AM,Canutama,1300904,DESMATAMENTO_CR
03/11/2024,0.1,0,,PA,Novo Repartimento,1505064,DESMATAMENTO_CR
03/11/2024,0.1,0,,PA,Anapu,1500859,DESMATAMENTO_CR
06/08/2024,0.08,0,,AM,Uarini,1304260,DESMATAMENTO_CR
06/08/2024,0.79,0,,AM,Canutama,1300904,DESMATAMENTO_CR
03/11/2024,0.22,0,,PA,Anapu,1500859,DESMATAMENTO_CR
03/11/2024,0.16,0,,PA,Anapu,1500859,DESMATAMENTO_CR
03/11/2024,0.38,0,,PA,Novo Repartimento,1505064,DESMATAMENTO_CR
06/08/2024,0.07,0,,AM,Tefe,1304203,DESMATAMENTO_CR
11/10/2024,0.08,0,,PA,Anapu,1500859,DESMATAMENTO_CR
05/08/2024,0.1,0,,PA,Moju,1504703,DESMATAMENTO_CR
06/08/2024,0.09,0,,AM,Tefe,1304203,DESMATAMENTO_CR
06/08/2024,0.06,0,,AM,Tefe,1304203,DESMATAMENTO_CR
06/08/2024,0.07,0,,AM,Tefe,1304203,DESMATAMENTO_CR
06/08/2024,0.12,0,,AM,Uarini,1304260,DESMATAMENTO_CR
06/08/2024,0.26,0,,AM,Labrea,1302405,DESMATAMENTO_CR
06/08/2024,0.07,0,,AM,Tefe,1304203,DESMATAMENTO_CR
06/08/2024,0.06,0,,AM,Uarini,1304260,DESMATAMENTO_CR
06/08/2024,0.07,0,,RO,Campo Novo de Rondonia,1100700,DESMATAMENTO_CR
22/10/2024,0.13,0,,MT,Guaranta do Norte,5104104,DESMATAMENTO_CR
14/10/2024,0.09,0,,PA,Tailandia,1507953,DESMATAMENTO_CR
06/08/2024,0.07,0,,AM,Canutama,1300904,DESMATAMENTO_CR
06/08/2024,0.1,0,,AM,Tefe,1304203,DESMATAMENTO_CR
06/08/2024,0.63,0,,RO,Sao Francisco do Guapore,1101492,DESMATAMENTO_CR
06/08/2024,0.33,0,,RO,Porto Velho,1100205,DESMATAMENTO_CR
14/10/2024,0.17,0,,PA,Ulianopolis,1508126,DESMATAMENTO_CR
06/08/2024,0.15,0,,RO,Governador Jorge Teixeira,1101005,DESMATAMENTO_CR
06/08/2024,0.14,0,,RO,Governador Jorge Teixeira,1101005,DESMATAMENTO_CR
06/08/2024,0.31,0,,RO,Governador Jorge Teixeira,1101005,DESMATAMENTO_CR
06/08/2024,0.11,0,,RO,Porto Velho,1100205,DESMATAMENTO_CR
14/10/2024,0.08,0,,PA,Tailandia,1507953,DESMATAMENTO_CR
06/08/2024,0.16,0,,AM,Labrea,1302405,DESMATAMENTO_CR
14/10/2024,0.08,0,,PA,Tome-Açu,1508001,DESMATAMENTO_CR
06/08/2024,0.12,0,,AM,Labrea,1302405,DESMATAMENTO_CR
27/08/2024,0.07,0.07,RESERVA EXTRATIVISTA RIOZINHO DO ANFRÍSIO,PA,Altamira,1500602,DESMATAMENTO_CR
05/08/2024,0.08,0,,PA,Tailandia,1507953,DESMATAMENTO_CR
06/08/2024,0.17,0,,AM,Labrea,1302405,DESMATAMENTO_CR
06/08/2024,0.14,0,,AM,Labrea,1302405,DESMATAMENTO_CR
06/08/2024,0.11,0,,AM,Labrea,1302405,DESMATAMENTO_CR
06/08/2024,0.08,0,,AC,Capixaba,1200179,DESMATAMENTO_CR
06/08/2024,0.25,0,,AM,Labrea,1302405,DESMATAMENTO_CR
06/08/2024,0.07,0,,AM,Labrea,1302405,DESMATAMENTO_CR
06/08/2024,0.11,0,,AM,Labrea,1302405,DESMATAMENTO_CR
05/08/2024,0.11,0,,PA,Tailandia,1507953,DESMATAMENTO_CR
06/08/2024,0.55,0,,AM,Labrea,1302405,DESMATAMENTO_CR
06/08/2024,0.13,0,,AM,Labrea,1302405,DESMATAMENTO_CR
06/08/2024,0.1,0,,AM,Labrea,1302405,DESMATAMENTO_CR
06/08/2024,0.19,0,,AM,Labrea,1302405,DESMATAMENTO_CR
06/08/2024,0.13,0,,AM,Boca do Acre,1300706,DESMATAMENTO_CR
05/08/2024,0.24,0,,PA,Moju,1504703,DESMATAMENTO_CR
06/08/2024,0.08,0,,AM,Labrea,1302405,DESMATAMENTO_CR
06/08/2024,0.08,0,,AC,Brasileia,1200104,DESMATAMENTO_CR
06/08/2024,0.07,0,,AM,Barcelos,1300409,DESMATAMENTO_CR
06/08/2024,0.09,0,,RR,Canta,1400175,DESMATAMENTO_CR
06/08/2024,0.29,0,,AM,Boca do Acre,1300706,DESMATAMENTO_CR
15/01/2025,0.11,0,,AM,Guajara,1301654,DESMATAMENTO_CR
06/08/2024,0.13,0,,AM,Boca do Acre,1300706,DESMATAMENTO_CR
06/08/2024,0.09,0,,AC,Rio Branco,1200401,DESMATAMENTO_CR
06/08/2024,0.19,0,,AC,Rio Branco,1200401,DESMATAMENTO_CR
06/08/2024,0.18,0,,RR,Caracarai,1400209,DESMATAMENTO_CR
05/08/2024,0.06,0,,PA,Tailandia,1507953,DESMATAMENTO_CR
06/08/2024,0.06,0,,AM,Novo Airao,1303205,DESMATAMENTO_CR
05/08/2024,0.1,0,,PA,Paragominas,1505502,DESMATAMENTO_CR
05/08/2024,0.16,0,,PA,Barcarena,1501303,DESMATAMENTO_CR
14/10/2024,0.19,0,,PA,Tailandia,1507953,DESMATAMENTO_CR
05/08/2024,0.06,0,,PA,Moju,1504703,DESMATAMENTO_CR
05/08/2024,0.07,0,,PA,Acara,1500206,DESMATAMENTO_CR
05/08/2024,0.12,0,,PA,Moju,1504703,DESMATAMENTO_CR
06/05/2025,0.36,0,,AM,Apui,1300144,DESMATAMENTO_CR
05/08/2024,0.13,0,,PA,Tailandia,1507953,DESMATAMENTO_CR
05/08/2024,0.1,0,,PA,Tailandia,1507953,DESMATAMENTO_CR
05/08/2024,0.08,0,,PA,Moju,1504703,DESMATAMENTO_CR
05/08/2024,0.2,0,,PA,Tailandia,1507953,DESMATAMENTO_CR
14/10/2024,0.13,0,,PA,Tailandia,1507953,DESMATAMENTO_CR
14/10/2024,0.09,0,,PA,Tailandia,1507953,DESMATAMENTO_CR
14/10/2024,0.21,0,,PA,Tailandia,1507953,DESMATAMENTO_CR
05/08/2024,0.2,0,,PA,Moju,1504703,DESMATAMENTO_CR
05/08/2024,0.08,0,,PA,Moju,1504703,DESMATAMENTO_CR
05/08/2024,0.08,0,,PA,Tailandia,1507953,DESMATAMENTO_CR
05/08/2024,0.07,0,,PA,Tailandia,1507953,DESMATAMENTO_CR
05/08/2024,0.37,0,,PA,Tailandia,1507953,DESMATAMENTO_CR
05/08/2024,0.12,0,,PA,Tailandia,1507953,DESMATAMENTO_CR
05/08/2024,0.37,0,,PA,Tailandia,1507953,DESMATAMENTO_CR
05/08/2024,0.11,0,,PA,Porto de Moz,1505908,DESMATAMENTO_CR
14/10/2024,0.11,0,,PA,Tome-Açu,1508001,DESMATAMENTO_CR
05/08/2024,0.25,0,,PA,Tailandia,1507953,DESMATAMENTO_CR
14/10/2024,0.07,0,,PA,Tome-Açu,1508001,DESMATAMENTO_CR
08/10/2024,0.09,0,,RO,Alta Floresta D'oeste,1100015,DESMATAMENTO_CR
05/08/2024,0.08,0,,PA,Portel,1505809,DESMATAMENTO_CR
05/08/2024,0.1,0,,PA,Moju,1504703,DESMATAMENTO_CR
05/08/2024,0.17,0,,PA,Moju,1504703,DESMATAMENTO_CR
05/08/2024,0.13,0,,PA,Moju,1504703,DESMATAMENTO_CR
05/08/2024,0.08,0,,PA,Moju,1504703,DESMATAMENTO_CR
05/08/2024,0.09,0,,PA,Moju,1504703,DESMATAMENTO_CR
05/08/2024,0.28,0,,PA,Moju,1504703,DESMATAMENTO_CR
05/08/2024,0.07,0,,PA,Portel,1505809,DESMATAMENTO_CR
05/08/2024,0.09,0,,PA,Moju,1504703,DESMATAMENTO_CR
05/08/2024,0.14,0,,PA,Portel,1505809,DESMATAMENTO_CR
05/08/2024,0.1,0,,PA,Portel,1505809,DESMATAMENTO_CR
05/08/2024,0.06,0,,PA,Porto de Moz,1505908,DESMATAMENTO_CR
06/09/2024,0.08,0.08,PARQUE NACIONAL DO JAMANXIM,PA,Itaituba,1503606,DESMATAMENTO_CR
05/08/2024,0.11,0,,PA,Bagre,1501105,DESMATAMENTO_CR
05/08/2024,0.07,0,,PA,Bagre,1501105,DESMATAMENTO_CR
06/05/2025,0.38,0,,MT,Colniza,5103254,DESMATAMENTO_CR
05/08/2024,0.01,0,,PA,Portel,1505809,DESMATAMENTO_CR
05/08/2024,0.31,0,,PA,Bagre,1501105,DESMATAMENTO_CR
05/08/2024,0.23,0,,PA,Bagre,1501105,DESMATAMENTO_CR
05/08/2024,0.29,0,,PA,Portel,1505809,DESMATAMENTO_CR
05/08/2024,0.14,0,,PA,Portel,1505809,DESMATAMENTO_CR
05/08/2024,0.37,0,,PA,Portel,1505809,DESMATAMENTO_CR
05/08/2024,0.1,0,,PA,Anapu,1500859,DESMATAMENTO_CR
14/10/2024,0.09,0,,PA,Tome-Açu,1508001,DESMATAMENTO_CR
05/08/2024,0.1,0,,PA,Prainha,1506005,DESMATAMENTO_CR
05/08/2024,0.09,0,,PA,Almeirim,1500503,DESMATAMENTO_CR
05/08/2024,0.1,0,,PA,Almeirim,1500503,DESMATAMENTO_CR
05/08/2024,0.09,0,,PA,Prainha,1506005,DESMATAMENTO_CR
06/10/2024,0.09,0,,PA,Altamira,1500602,DESMATAMENTO_CR
05/08/2024,0.35,0,,MT,Vila Rica,5108600,DESMATAMENTO_CR
05/08/2024,0.09,0,,PA,Sao Felix do Xingu,1507300,DESMATAMENTO_CR
05/08/2024,0.1,0,,PA,Sao Felix do Xingu,1507300,DESMATAMENTO_CR
05/08/2024,0.07,0,,PA,Sao Felix do Xingu,1507300,DESMATAMENTO_CR
05/08/2024,0.48,0,,PA,Sao Felix do Xingu,1507300,DESMATAMENTO_CR
05/08/2024,0.11,0,,MT,Sao Felix do Araguaia,5107859,DESMATAMENTO_CR
05/08/2024,0.11,0,,PA,Porto de Moz,1505908,DESMATAMENTO_CR
05/08/2024,0.15,0,,MT,Marcelandia,5105580,DESMATAMENTO_CR
05/08/2024,0.13,0,,MT,Marcelandia,5105580,DESMATAMENTO_CR
05/08/2024,0.6,0,,MT,Uniao do Sul,5108303,DESMATAMENTO_CR
05/08/2024,0.13,0,,MT,Marcelandia,5105580,DESMATAMENTO_CR
06/05/2025,0.84,0,,MT,Colniza,5103254,DESMATAMENTO_CR
04/09/2024,0.07,0.07,RESERVA EXTRATIVISTA VERDE PARA SEMPRE,PA,Porto de Moz,1505908,DESMATAMENTO_CR
05/08/2024,0.1,0,,PA,Altamira,1500602,DESMATAMENTO_CR
05/08/2024,0.24,0,,PA,Altamira,1500602,DESMATAMENTO_CR
03/11/2024,0.95,0,,PA,Sao Felix do Xingu,1507300,DESMATAMENTO_CR
08/10/2024,0.12,0,,AM,Canutama,1300904,DESMATAMENTO_CR
05/08/2024,0.21,0,,MT,Uniao do Sul,5108303,DESMATAMENTO_CR
03/11/2024,0.41,0,,PA,Sao Felix do Xingu,1507300,DESMATAMENTO_CR
05/08/2024,0.09,0,,PA,Altamira,1500602,DESMATAMENTO_CR
05/08/2024,0.1,0,,PA,Altamira,1500602,DESMATAMENTO_CR
05/08/2024,0.13,0,,MT,Novo Mundo,5106265,DESMATAMENTO_CR
06/10/2024,0.52,0,,PA,Novo Progresso,1505031,DESMATAMENTO_CR
03/11/2024,0.07,0,,PA,Sao Felix do Xingu,1507300,DESMATAMENTO_CR
03/11/2024,0.2,0,,PA,Cumaru do Norte,1502764,DESMATAMENTO_CR
05/08/2024,0.1,0,,MT,Novo Mundo,5106265,DESMATAMENTO_CR
05/08/2024,0.07,0,,PA,Altamira,1500602,DESMATAMENTO_CR
05/08/2024,0.07,0,,PA,Altamira,1500602,DESMATAMENTO_CR
05/08/2024,0.07,0,,PA,Conceiçao do Araguaia,1502707,DESMATAMENTO_CR
05/08/2024,0.08,0,,PA,Altamira,1500602,DESMATAMENTO_CR
05/08/2024,0.1,0,,MA,Açailandia,2100055,DESMATAMENTO_CR
05/08/2024,0.17,0,,MA,Açailandia,2100055,DESMATAMENTO_CR
05/08/2024,0.11,0,,PA,Dom Eliseu,1502939,DESMATAMENTO_CR
05/08/2024,0.07,0,,MA,Bom Jesus das Selvas,2102036,DESMATAMENTO_CR
11/10/2024,0.11,0,,PA,Anapu,1500859,DESMATAMENTO_CR
14/10/2024,0.2,0,,PA,Tome-Açu,1508001,DESMATAMENTO_CR
05/08/2024,0.1,0,,PA,Moju,1504703,DESMATAMENTO_CR
05/08/2024,0.2,0,,PA,Moju,1504703,DESMATAMENTO_CR
05/08/2024,0.26,0,,MA,Bom Jesus das Selvas,2102036,DESMATAMENTO_CR
05/08/2024,0.08,0,,PA,Moju,1504703,DESMATAMENTO_CR
05/08/2024,0.08,0,,PA,Conceiçao do Araguaia,1502707,DESMATAMENTO_CR
05/08/2024,0.19,0,,PA,Moju,1504703,DESMATAMENTO_CR
05/08/2024,0.06,0,,PA,Portel,1505809,DESMATAMENTO_CR
05/08/2024,0.09,0,,PA,Portel,1505809,DESMATAMENTO_CR
05/08/2024,0.07,0,,PA,Maraba,1504208,DESMATAMENTO_CR
14/10/2024,0.07,0,,PA,Tome-Açu,1508001,DESMATAMENTO_CR
05/08/2024,0.09,0,,PA,Novo Repartimento,1505064,DESMATAMENTO_CR
11/10/2024,0.09,0,,PA,Anapu,1500859,DESMATAMENTO_CR
05/08/2024,0.08,0,,PA,Portel,1505809,DESMATAMENTO_CR
05/08/2024,0.12,0,,PA,Portel,1505809,DESMATAMENTO_CR
05/08/2024,0.08,0,,PA,Portel,1505809,DESMATAMENTO_CR
05/08/2024,0.08,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
05/08/2024,0.07,0,,PA,Itupiranga,1503705,DESMATAMENTO_CR
05/08/2024,0.08,0,,PA,Itupiranga,1503705,DESMATAMENTO_CR
05/08/2024,0.13,0,,PA,Maraba,1504208,DESMATAMENTO_CR
05/08/2024,0.08,0,,PA,Goianesia do Para,1503093,DESMATAMENTO_CR
05/08/2024,0.08,0,,PA,Portel,1505809,DESMATAMENTO_CR
05/08/2024,0.09,0,,PA,Portel,1505809,DESMATAMENTO_CR
05/08/2024,0.08,0,,PA,Portel,1505809,DESMATAMENTO_CR
05/08/2024,0.07,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
05/08/2024,0.07,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
05/08/2024,0.07,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
14/10/2024,0.13,0,,PA,Tome-Açu,1508001,DESMATAMENTO_CR
05/08/2024,0.08,0,,PA,Breu Branco,1501782,DESMATAMENTO_CR
05/08/2024,0.15,0,,PA,Breu Branco,1501782,DESMATAMENTO_CR
05/08/2024,0.23,0,,PA,Breu Branco,1501782,DESMATAMENTO_CR
05/08/2024,0.2,0,,PA,Portel,1505809,DESMATAMENTO_CR
05/08/2024,0.06,0,,PA,Anapu,1500859,DESMATAMENTO_CR
05/08/2024,0.15,0,,PA,Maraba,1504208,DESMATAMENTO_CR
14/10/2024,0.08,0,,PA,Ipixuna do Para,1503457,DESMATAMENTO_CR
14/10/2024,0.06,0,,PA,Moju,1504703,DESMATAMENTO_CR
05/08/2024,0.08,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
05/08/2024,0.07,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
05/08/2024,0.23,0,,PA,Breu Branco,1501782,DESMATAMENTO_CR
05/08/2024,0.14,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
14/10/2024,0.07,0,,PA,Moju,1504703,DESMATAMENTO_CR
11/10/2024,0.12,0,,PA,Senador Jose Porfirio,1507805,DESMATAMENTO_CR
05/08/2024,0.08,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
05/08/2024,0.14,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
14/10/2024,0.08,0,,PA,Cachoeira do Arari,1502004,DESMATAMENTO_CR
14/10/2024,0.1,0,,PA,Ipixuna do Para,1503457,DESMATAMENTO_CR
05/08/2024,0.11,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
05/08/2024,0.09,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
05/08/2024,0.07,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
05/08/2024,0.14,0,,PA,Moju,1504703,DESMATAMENTO_CR
05/08/2024,0.16,0,,PA,Tucurui,1508100,DESMATAMENTO_CR
05/08/2024,0.07,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
05/08/2024,0.07,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
05/08/2024,0.09,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
05/08/2024,0.12,0,,PA,Tucurui,1508100,DESMATAMENTO_CR
05/08/2024,0.09,0,,PA,Tucurui,1508100,DESMATAMENTO_CR
14/10/2024,0.24,0,,PA,Ipixuna do Para,1503457,DESMATAMENTO_CR
05/08/2024,0.12,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
05/08/2024,0.18,0,,PA,Itupiranga,1503705,DESMATAMENTO_CR
05/08/2024,0.14,0,,PA,Itupiranga,1503705,DESMATAMENTO_CR
05/08/2024,0.29,0,,PA,Portel,1505809,DESMATAMENTO_CR
05/08/2024,0.08,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
05/08/2024,0.12,0,,PA,Portel,1505809,DESMATAMENTO_CR
05/08/2024,0.14,0,,PA,Maraba,1504208,DESMATAMENTO_CR
05/08/2024,0.27,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
05/08/2024,0.11,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
05/08/2024,0.14,0,,PA,Novo Repartimento,1505064,DESMATAMENTO_CR
05/08/2024,0.07,0,,PA,Curionopolis,1502772,DESMATAMENTO_CR
05/08/2024,0.09,0,,PA,Curionopolis,1502772,DESMATAMENTO_CR
05/08/2024,0.08,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
05/08/2024,0.14,0,,PA,Sao Felix do Xingu,1507300,DESMATAMENTO_CR
05/08/2024,0.07,0,,PA,Pacaja,1505486,DESMATAMENTO_CR
05/08/2024,0.12,0,,PA,Canaa dos Carajas,1502152,DESMATAMENTO_CR
05/08/2024,0.11,0,,PA,Novo Repartimento,1505064,DESMATAMENTO_CR
05/08/2024,0.06,0,,PA,Novo Repartimento,1505064,DESMATAMENTO_CR
05/08/2024,0.09,0,,PA,Novo Repartimento,1505064,DESMATAMENTO_CR
05/08/2024,0.19,0,,PA,Anapu,1500859,DESMATAMENTO_CR
25/08/2024,0.41,0.41,ESTAÇÃO ECOLÓGICA DA TERRA DO MEIO,PA,Altamira,1500602,DESMATAMENTO_CR
05/08/2024,0.21,0,,PA,Anapu,1500859,DESMATAMENTO_CR
11/10/2024,0.24,0,,PA,Senador Jose Porfirio,1507805,DESMATAMENTO_CR
05/08/2024,0.08,0,,PA,Novo Repartimento,1505064,DESMATAMENTO_CR
05/08/2024,0.1,0,,PA,Novo Repartimento,1505064,DESMATAMENTO_CR
